col1,col2,col3,label
,,56.0,0
1.0,,0.0,0
,0.0,163.0,0
,0.03400000184774399,14640.0,0
,0.10300000011920929,0.0,0
,,0.0,0
1.0,,0.0,0
,,0.0,0
,,83.0,0
,,77.0,0
1.0,,162.0,0
1.0,,0.0,1
,,0.0,0
,,0.0,0
,0.17499999701976776,88.0,0
,,2919.0,0
0.0,,0.0,0
,0.058400001376867294,82.0,0
,,80.0,0
,0.06199999898672104,0.0,0
,0.06199999898672104,0.0,0
,0.0,0.0,0
,,65.0,0
,,65.0,0
,,65.0,0
0.0,,65.0,0
,,65.0,0
1.0,,65.0,1
,0.05999999865889549,349.0,0
,0.05999999865889549,349.0,0
,0.05999999865889549,349.0,0
,0.06700000166893005,70.0,0
,,54.0,0
1.0,0.029999999329447746,0.0,0
,0.0860000029206276,138.0,0
0.0,,0.0,0
1.0,0.06400000303983688,0.0,0
0.0,0.02199999988079071,66.0,0
1.0,,0.0,0
0.0,,169.0,0
,,121.0,0
,0.052000001072883606,112.0,0
,0.039000000804662704,41.0,0
,,82.0,0
,,82.0,0
,,63.0,0
0.0,0.01899999938905239,291.0,0
1.0,0.057999998331069946,958.0,0
,0.019999999552965164,26.0,0
,0.03700000047683716,15.0,0
,0.07199999690055847,102.0,0
1.0,0.039000000804662704,0.0,0
,0.16099999845027924,240.0,0
,,152.0,0
1.0,0.12800000607967377,113.0,0
,,24.0,0
,0.03700000047683716,1388.0,0
1.0,0.0689999982714653,22154.0,0
,0.050999999046325684,157.0,0
,0.335999995470047,808.0,0
,,52.0,0
,,0.0,0
,0.13300000131130219,57.0,0
,,500.0,0
,0.10300000011920929,168.0,0
,,145.0,0
0.0,,682.0,0
0.0,,682.0,0
,0.0,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
0.0,,0.0,0
0.0,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,72.0,0
,,30.0,0
0.0,,0.0,0
,0.0820000022649765,53.0,0
,,298.0,1
,,298.0,0
,,298.0,0
,,298.0,0
,,298.0,0
,,298.0,0
1.0,,78.0,0
1.0,,78.0,0
1.0,0.05000000074505806,121.0,0
,,115.0,0
1.0,0.23499999940395355,155.0,0
0.0,,0.0,0
,,115.0,0
,,302.0,0
1.0,,135.0,0
,,278.0,0
,,278.0,0
1.0,0.061000000685453415,39.0,0
,,217.0,0
,,93.0,0
,,23.0,0
,,72.0,0
,,48.0,0
,0.20999999344348907,317.0,0
,,115.0,0
,,99.0,0
,,83.0,0
,,594.0,0
,,594.0,0
,,594.0,0
,0.14399999380111694,99.0,0
,0.12399999797344208,329.0,1
,0.04699999839067459,30.0,0
,0.04699999839067459,30.0,0
,,80.0,0
1.0,,37.0,0
,0.09600000083446503,297.0,0
,,54.0,0
,,91.0,0
,0.009999999776482582,20.0,0
,0.09099999815225601,82.0,0
,,3770.0,0
,0.14100000262260437,10.0,0
,0.027000000700354576,235.0,0
,0.04699999839067459,82.0,0
,0.12099999934434891,140.0,0
0.0,0.08799999952316284,33.0,0
1.0,0.14399999380111694,75.0,0
,0.14399999380111694,75.0,0
,,2268.0,0
,,204.0,0
1.0,0.08299999684095383,69.0,0
,,58.0,0
,,58.0,0
,,58.0,0
,,99.0,0
,0.06700000166893005,16.0,0
1.0,0.17800000309944153,300.0,0
,,156.0,0
,,11.0,0
,0.006000000052154064,16.0,0
,0.006000000052154064,16.0,0
,,404.0,0
,,0.0,0
,,72.0,0
,0.1080000028014183,221.0,0
,,30.0,0
0.0,,0.0,0
,,26.0,0
,0.12700000405311584,0.0,0
,0.12700000405311584,0.0,0
,0.10700000077486038,159.0,0
,0.1899999976158142,81.0,0
,,30.0,0
,0.0860000029206276,300.0,1
,0.0860000029206276,300.0,0
,0.0860000029206276,300.0,1
,0.0860000029206276,300.0,0
,0.0860000029206276,300.0,0
,0.0860000029206276,300.0,0
1.0,0.0860000029206276,300.0,0
,0.06700000166893005,65.0,1
,,0.0,0
,0.16500000655651093,163.0,1
,,41.0,0
,,194.0,0
,,0.0,0
1.0,,0.0,0
0.0,0.03400000184774399,6.0,0
1.0,,0.0,0
,0.1509999930858612,306.0,0
,,120.0,0
,0.0560000017285347,18.0,0
,,60.0,0
,0.13199999928474426,500.0,0
,,0.0,0
,0.07599999755620956,78.0,0
1.0,0.07599999755620956,78.0,0
,0.0,51.0,0
,,0.0,0
,0.04800000041723251,60.0,0
,,80.0,0
,,27.0,0
,,850.0,0
,0.05000000074505806,544.0,0
,,76.0,0
0.0,,87.0,0
,0.0430000014603138,187.0,0
1.0,,0.0,0
,,751.0,0
1.0,,58.0,0
,,73.0,0
,0.1550000011920929,5369.0,0
1.0,0.1550000011920929,5369.0,0
1.0,0.1550000011920929,5369.0,0
,,103.0,0
,,103.0,0
1.0,,462.0,0
1.0,0.1469999998807907,32.0,0
,,117.0,0
1.0,0.05900000035762787,126.0,0
1.0,0.05900000035762787,126.0,0
1.0,,52.0,0
1.0,0.07800000160932541,347.0,0
,,101.0,0
,,0.0,0
1.0,,143.0,0
,0.06199999898672104,144.0,0
,0.041999999433755875,475.0,0
,0.041999999433755875,475.0,0
,0.0,34359.0,0
,0.05299999937415123,0.0,0
,0.05400000140070915,39.0,0
1.0,0.08500000089406967,8396.0,0
,0.12200000137090683,328.0,1
1.0,0.04699999839067459,17746.0,0
,0.10899999737739563,1062.0,0
,,84.0,0
1.0,,75.0,0
0.0,,14.0,1
,,267.0,0
,0.13600000739097595,336.0,0
1.0,0.027000000700354576,233.0,0
1.0,0.03500000014901161,13.0,0
,,190.0,0
,0.24116666615009308,1269.0,0
0.0,0.164000004529953,74.0,0
1.0,0.07999999821186066,225.0,0
,0.07999999821186066,225.0,0
0.0,0.07999999821186066,225.0,0
,0.07999999821186066,225.0,0
,0.07999999821186066,225.0,1
,0.07999999821186066,225.0,0
,,291.0,0
,,291.0,1
,,152.0,0
,,68.0,0
,,84.0,0
,,134.0,0
,0.04899999871850014,16954.0,0
,,94.0,0
,0.054999999701976776,1751.0,0
,,100.0,0
1.0,0.0,0.0,0
0.0,0.05999999865889549,30.0,0
0.0,0.0729999989271164,400.0,0
,0.04800000041723251,12742.0,0
,0.04800000041723251,12742.0,1
,0.04800000041723251,12742.0,0
,0.06599999964237213,35.0,0
,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
,0.20800000429153442,0.0,0
,0.34200000762939453,11.0,0
,,161.0,0
1.0,,161.0,0
1.0,,161.0,0
,,344.0,0
,0.07199999690055847,63.0,0
,,188.0,0
,0.07500000298023224,18.0,0
1.0,0.08299999684095383,208.0,0
,0.08299999684095383,208.0,0
,0.05299999937415123,1035.0,1
,0.06300000101327896,125.0,0
,,0.0,0
,,0.0,0
1.0,,0.0,0
,,127.0,0
0.0,,60.0,1
0.0,,56.0,0
,,16200.0,0
,,16200.0,0
,,0.0,0
,,501.0,1
1.0,0.15199999511241913,1592.0,0
,0.02199999988079071,75.0,0
,,73.0,0
1.0,,69.0,0
1.0,,122.0,0
,0.11900000274181366,85.0,0
1.0,,27.0,0
1.0,0.04600000008940697,20.0,1
,0.0,10.0,0
,,98.0,0
,,98.0,0
,0.05400000140070915,32.0,0
,0.032999999821186066,19.0,0
,,82.0,0
,0.03500000014901161,115.0,0
,,133.0,0
,,0.0,0
1.0,0.004999999888241291,29.0,0
,0.12200000137090683,8.0,0
,0.08100000023841858,71.0,0
0.0,,0.0,0
,,0.0,0
1.0,,0.0,0
,0.07999999821186066,13219.0,0
1.0,0.027000000700354576,10.0,1
,0.05700000002980232,0.0,0
,0.028999999165534973,34.0,0
0.0,0.06700000166893005,111.0,1
,,81.0,1
,,379.0,1
,,0.0,0
,0.0,0.0,0
,,53.0,0
,0.07100000232458115,12.0,0
1.0,0.06499999761581421,90.0,0
,0.10700000077486038,69.0,0
,0.10700000077486038,69.0,0
1.0,0.10700000077486038,69.0,0
,0.10700000077486038,69.0,0
,0.10700000077486038,69.0,1
,,115.0,0
1.0,0.07000000029802322,132.0,0
1.0,0.10199999809265137,856.0,0
0.0,,33.0,0
1.0,,33.0,0
,,33.0,0
1.0,0.32199999690055847,255.0,0
,0.32199999690055847,255.0,0
1.0,0.32199999690055847,255.0,1
1.0,0.32199999690055847,255.0,0
,0.32199999690055847,255.0,0
,0.32199999690055847,255.0,1
1.0,0.32199999690055847,255.0,1
,0.21799999475479126,0.0,0
,,24.0,0
,0.05700000002980232,2127.0,0
,,48.0,0
,,101.0,0
,,192.0,0
,,192.0,0
,,192.0,0
,,192.0,0
,,192.0,0
,,192.0,0
,,192.0,0
,0.039000000804662704,17.0,0
1.0,,125.0,0
1.0,0.0729999989271164,15.0,0
,0.03799999877810478,0.0,0
0.0,0.07999999821186066,11.0,0
1.0,0.13300000131130219,2698.0,0
,0.08699999749660492,107.0,1
,,0.0,0
1.0,0.0729999989271164,145.0,0
,0.10100000351667404,2710.0,0
,0.10100000351667404,2710.0,0
,,268.0,0
,,268.0,0
,,0.0,0
1.0,,35.0,0
,,165.0,0
,,165.0,0
,,165.0,0
,0.15000000596046448,218.0,0
,0.10499999672174454,216.0,0
,0.0949999988079071,103.0,0
,0.13600000739097595,1307.0,0
,,0.0,0
,0.04100000113248825,575.0,0
,,56.0,0
,0.1080000028014183,58.0,0
1.0,0.03999999910593033,0.0,0
,,82.0,1
1.0,0.0560000017285347,40.0,0
1.0,0.010999999940395355,17.0,0
,,0.0,0
,0.07599999755620956,82.0,0
,,56.0,1
,0.05400000140070915,220.0,0
,0.11299999803304672,33.0,1
1.0,,0.0,1
1.0,0.1889999955892563,2785.0,0
1.0,0.1889999955892563,2785.0,0
0.0,,37.0,0
0.0,,37.0,0
1.0,0.0560000017285347,66.0,0
1.0,,0.0,0
,,22.0,0
,,35.0,0
,0.10999999940395355,0.0,0
,0.07599999755620956,165.0,0
,,155.0,0
,0.05700000002980232,68.0,0
,0.06800000369548798,11.0,0
,0.11500000208616257,240.0,1
1.0,0.0,11.0,0
1.0,0.0,11.0,0
1.0,0.04100000113248825,28.0,0
,,203.0,0
,,203.0,0
1.0,,203.0,0
,,203.0,0
,0.07800000160932541,19.0,0
1.0,0.07800000160932541,19.0,0
1.0,0.03099999949336052,0.0,1
1.0,,0.0,0
,,32.0,0
,,38.0,0
,0.10999999940395355,675.0,1
,0.006000000052154064,80.0,0
,0.03200000151991844,5720.0,0
1.0,0.06700000166893005,65.0,0
1.0,,60.0,0
,,25.0,0
,,25.0,0
,,75.0,0
,,544.0,0
,0.06199999898672104,67.0,0
,,204.0,0
,0.2639999985694885,109.0,0
1.0,,22.0,0
,,60.0,0
,,136.0,0
,,72.0,0
,,252.0,0
,,32.0,0
,,32.0,1
1.0,0.004000000189989805,299.0,0
,0.09000000357627869,111.0,0
,0.08799999952316284,127.0,0
,,115.0,0
,0.041999999433755875,35.0,0
,,386.0,0
,,0.0,0
,,0.0,0
,0.08500000089406967,46.0,0
,0.0820000022649765,89.0,0
,,149.0,0
1.0,,149.0,0
0.0,,99.0,0
,,58.0,0
,0.035999998450279236,33.0,0
,0.07400000095367432,2706.0,0
,,95.0,0
,0.061000000685453415,22.0,0
,0.0,0.0,0
,,87.0,1
,,87.0,0
,,87.0,0
,,87.0,0
,,87.0,0
1.0,0.09300000220537186,34.0,0
1.0,0.032999999821186066,94.0,0
1.0,,191.0,0
,,191.0,0
1.0,,191.0,0
1.0,,191.0,0
1.0,,191.0,0
,,191.0,0
,,191.0,0
,,191.0,1
1.0,,191.0,0
1.0,0.06700000166893005,78.0,0
,,60.0,1
,,0.0,0
,,0.0,0
,,246.0,0
,,0.0,0
,,69.0,0
,,27.0,0
,0.05299999937415123,13653.0,0
,,82.0,0
,,0.0,0
,,33.0,0
,,33.0,0
,0.11400000005960464,217.0,0
,,134.0,0
,,134.0,0
,,110.0,0
,,33.0,0
,,624.0,0
1.0,,54.0,0
,0.009999999776482582,127241.0,1
1.0,0.009999999776482582,127241.0,1
0.0,0.009999999776482582,127241.0,0
,,24.0,0
,0.07900000363588333,34.0,0
,,204.0,0
,,204.0,0
,,204.0,0
,,204.0,0
,,65.0,0
,,88.0,0
,,64.0,0
,,87.0,0
,0.0860000029206276,62.0,0
,,216.0,0
,,9.0,0
,,9.0,0
1.0,,11.0,0
,,76.0,0
1.0,0.032999999821186066,10047.0,0
,0.05000000074505806,1336.0,0
,0.13300000131130219,1280.0,0
,,76.0,0
,,0.0,0
,,0.0,0
1.0,,0.0,0
,,61.0,0
,,395.0,0
,0.10999999940395355,62.0,0
,,0.0,0
,0.06300000101327896,571.0,0
,,52.0,0
,,48.0,0
0.0,0.03700000047683716,181.0,0
,0.03700000047683716,181.0,1
,0.03700000047683716,181.0,0
,0.03700000047683716,181.0,0
,0.09099999815225601,51.0,1
,,21.0,0
1.0,,1736.0,0
,,1736.0,0
,0.11100000143051147,226.0,0
,,109.0,0
1.0,0.04800000041723251,74.0,0
,,129.0,0
1.0,0.07400000095367432,226.0,0
1.0,0.035999998450279236,27.0,1
,,0.0,0
,,13.0,0
,,113.0,1
,,160.0,0
0.0,,41.0,0
,,41.0,0
,,41.0,1
,,0.0,0
,,127.0,0
,,0.0,0
,,64.0,0
,,252.0,0
,,252.0,0
1.0,,252.0,0
1.0,,252.0,0
,,252.0,0
,0.026000000536441803,0.0,0
,,143.0,0
,,143.0,1
,0.026000000536441803,87200.0,0
,0.08399999886751175,8444.0,0
0.0,,5346.0,0
0.0,,5346.0,0
,0.028999999165534973,26.0,0
,0.06400000303983688,28.0,0
1.0,0.08699999749660492,5090.0,0
1.0,0.08699999749660492,5090.0,0
,0.012000000104308128,25.0,0
0.0,0.012000000104308128,25.0,0
,,0.0,0
,0.017999999225139618,24.0,0
,,81.0,0
,,715.0,0
1.0,,59.0,0
,,0.0,1
,0.08500000089406967,444.0,0
1.0,0.08500000089406967,444.0,0
1.0,0.08500000089406967,444.0,0
1.0,0.08500000089406967,444.0,0
,0.08500000089406967,444.0,0
,,29.0,0
,,29.0,0
,,118.0,0
,0.0949999988079071,1047.0,0
,,24.0,0
,0.06800000369548798,85.0,0
,0.0689999982714653,81.0,0
1.0,0.050999999046325684,723.0,0
0.0,0.03400000184774399,23.0,1
,,369.0,0
,,369.0,0
,,104.0,0
,,104.0,0
,,29.0,0
,,97.0,0
,,256.0,0
,,256.0,0
,,256.0,0
1.0,,256.0,0
,,256.0,0
1.0,,256.0,0
,,256.0,0
,,256.0,0
,,256.0,0
1.0,0.039000000804662704,9.0,0
,0.15000000596046448,63.0,0
,0.028999999165534973,61.0,0
,,1129.0,0
,0.05900000035762787,32.0,0
,0.014999999664723873,42.0,0
,0.02500000037252903,0.0,0
,,109.0,0
,,64.0,0
,0.032999999821186066,60.0,0
,0.032999999821186066,60.0,0
,,94.0,0
1.0,,37.0,0
,,82.0,0
0.0,,123.0,0
,,69.0,0
,0.03700000047683716,549.0,0
,0.06199999898672104,40961.0,0
1.0,0.007000000216066837,3280.0,0
1.0,0.19900000095367432,354.0,0
,0.19900000095367432,354.0,0
,0.19900000095367432,354.0,0
,,0.0,0
,0.12300000339746475,6963.0,0
,0.12300000339746475,6963.0,0
,,0.0,0
,0.06199999898672104,113.0,0
,0.0430000014603138,47.0,1
1.0,0.12800000607967377,1221.0,0
,0.0020000000949949026,150.0,0
,,818.0,0
,0.0,0.0,0
,,203.0,0
0.0,,38.0,0
,,108.0,0
,,108.0,0
,,108.0,0
1.0,,108.0,0
,0.26499998569488525,218.0,0
,,0.0,0
1.0,0.08299999684095383,599.0,0
1.0,0.14000000059604645,37562.0,0
,0.11299999803304672,275.0,0
,0.11299999803304672,275.0,0
,0.09099999815225601,403.0,0
0.0,0.08900000154972076,90.0,0
,0.11500000208616257,343.0,0
,0.13199999928474426,3969.0,0
,0.13199999928474426,3969.0,0
,0.36399999260902405,116.0,1
1.0,0.36399999260902405,116.0,0
,0.36399999260902405,116.0,0
,0.36399999260902405,116.0,0
0.0,0.36399999260902405,116.0,0
,0.13099999725818634,1036.0,0
,,63.0,1
1.0,,63.0,0
,,27.0,0
1.0,0.06800000369548798,23.0,0
,0.017999999225139618,0.0,0
1.0,0.4650000035762787,213.0,0
,0.028999999165534973,23.0,1
,,91.0,0
,0.05900000035762787,628.0,0
,0.06400000303983688,951.0,0
,0.09099999815225601,82.0,0
,0.09099999815225601,82.0,0
,0.09099999815225601,82.0,0
,0.09099999815225601,82.0,0
,0.09099999815225601,82.0,0
,0.09099999815225601,82.0,0
,0.09200000017881393,80.0,0
1.0,0.13199999928474426,46.0,0
,0.13199999928474426,46.0,0
,0.15000000596046448,61.0,0
,0.09700000286102295,14829.0,0
1.0,0.09700000286102295,14829.0,0
,,21.0,0
1.0,0.06199999898672104,41.0,0
1.0,,116.0,0
,,0.0,1
,0.007000000216066837,27.0,0
,0.04500000178813934,79.0,0
1.0,0.14100000262260437,2004.0,0
1.0,0.14100000262260437,2004.0,0
,0.14100000262260437,2004.0,0
,,156.0,0
,,156.0,0
,,72.0,0
,,0.0,0
,,40.0,0
0.0,,40.0,1
,,12.0,0
,,41.0,0
,,25.0,0
,,25.0,0
,,25.0,0
,,25.0,0
,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,1
1.0,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
0.0,0.45100000500679016,3741.0,0
1.0,0.45100000500679016,3741.0,1
,0.45100000500679016,3741.0,1
1.0,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
1.0,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
,0.45100000500679016,3741.0,0
,0.13600000739097595,336.0,0
1.0,0.0860000029206276,13.0,0
1.0,0.06599999964237213,290.0,0
,0.17000000178813934,1037.0,0
,0.05900000035762787,25.0,0
,0.05900000035762787,25.0,0
,0.05900000035762787,25.0,0
,,0.0,0
1.0,,588.0,0
1.0,,273.0,1
,,2560.0,0
,0.21199999749660492,5107.0,0
,,0.0,1
,,30.0,0
0.0,0.041999999433755875,36.0,0
1.0,0.041999999433755875,36.0,1
,,0.0,0
,0.09200000017881393,197.0,0
1.0,0.17399999499320984,8181.0,0
,0.17399999499320984,8181.0,0
1.0,0.0989999994635582,121.0,0
1.0,,118.0,0
,,118.0,0
,0.006000000052154064,0.0,0
,,0.0,0
1.0,,35.0,0
,0.027000000700354576,0.0,0
,,7683.0,0
,,89.0,0
,,89.0,0
,0.12200000137090683,87.0,1
,0.09799999743700027,48.0,0
,0.041999999433755875,194.0,0
0.0,0.2460000067949295,94.0,0
,,56.0,0
,,265.0,0
,,265.0,0
,,119.0,0
0.0,,3632.0,0
,0.05299999937415123,23.0,0
,,0.0,0
1.0,0.0560000017285347,67.0,0
,,72.0,1
,,39.0,0
,0.012000000104308128,0.0,0
,0.04100000113248825,49.0,0
,0.08100000023841858,396.0,0
,0.08100000023841858,396.0,0
,0.08100000023841858,396.0,0
1.0,0.08100000023841858,396.0,0
,0.07500000298023224,115.0,0
1.0,,83.0,0
,0.02199999988079071,0.0,0
,,109.0,0
,,65.0,0
,,96.0,0
,0.06700000166893005,53.0,0
,,91.0,0
,0.03999999910593033,745.0,0
,,213.0,0
,0.07800000160932541,91.0,0
,0.04699999839067459,1525.0,0
,,307.0,0
,,24.0,0
1.0,,63.0,0
,,83.0,1
,,83.0,0
,,32.0,0
,,99.0,0
,,36.0,0
,,104.0,1
,0.2529999911785126,36.0,0
,0.17399999499320984,8181.0,1
,0.07100000232458115,64.0,0
,0.007000000216066837,12.0,0
,,62.0,0
,0.0,0.0,0
,,71.0,0
,,30.0,0
,,30.0,0
,,30.0,0
,,30.0,0
,0.07000000029802322,32.0,0
,0.013000000268220901,0.0,0
1.0,0.04399999976158142,38.0,0
,,32.0,0
,,32.0,0
,,85.0,0
1.0,,265.0,0
,,265.0,0
,0.07800000160932541,860.0,0
,0.004999999888241291,18.0,0
1.0,0.2770000100135803,1435.0,1
,0.2770000100135803,1435.0,0
,,139.0,0
,0.1889999955892563,43.0,0
,0.052000001072883606,97.0,0
,0.052000001072883606,97.0,0
,0.052000001072883606,97.0,0
0.0,0.052000001072883606,97.0,0
0.0,,0.0,0
,0.04699999839067459,60.0,0
,,165.0,0
,,29154.0,0
,,29154.0,0
1.0,,0.0,0
,,67.0,0
,0.08799999952316284,69.0,0
0.0,0.2460000067949295,94.0,0
,0.019999999552965164,18.0,0
,,1100.0,0
,,1100.0,0
,,1100.0,0
,,1100.0,0
,,71.0,0
,0.11299999803304672,275.0,0
,0.11299999803304672,275.0,0
,,18.0,1
,,0.0,0
1.0,0.04699999839067459,25.0,0
,0.050999999046325684,1122.0,1
,0.050999999046325684,1122.0,0
,0.0,0.0,1
,0.0,0.0,1
,,109.0,1
0.0,0.01600000075995922,545.0,1
1.0,0.05900000035762787,75.0,0
,,0.0,0
1.0,0.08500000089406967,199.0,0
,0.003000000026077032,0.0,0
,,0.0,0
1.0,,181.0,0
,0.03999999910593033,18.0,0
,0.0430000014603138,547.0,0
,,0.0,0
1.0,,0.0,0
,0.06599999964237213,56.0,0
,0.2639999985694885,58.0,0
,0.2639999985694885,58.0,0
,,360.0,0
,,48.0,0
,,4441.0,0
,0.08399999886751175,68.0,0
1.0,,44.0,0
1.0,,0.0,0
,,94.0,0
,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,0
1.0,0.04600000008940697,22.0,0
,,0.0,0
,0.12399999797344208,344.0,0
,0.07900000363588333,29.0,0
,0.017999999225139618,25.0,0
,0.017999999225139618,25.0,0
,0.017999999225139618,25.0,1
,,257.0,1
,0.13199999928474426,16.0,0
1.0,0.06499999761581421,24.0,0
,0.04899999871850014,329.0,1
,,48.0,0
,,0.0,0
,0.10999999940395355,711.0,1
,,38.0,0
1.0,0.11100000143051147,529.0,0
,,54.0,0
,,0.0,0
,,18.0,0
,,18.0,0
,,62.0,0
,0.10499999672174454,88.0,0
,,75719.0,0
,0.14100000262260437,164.0,0
1.0,0.07199999690055847,4218.0,0
1.0,0.0860000029206276,351.0,0
,,73.0,0
,,414.0,0
1.0,,18.0,1
,0.04500000178813934,0.0,0
,,343.0,0
1.0,0.035999998450279236,154.0,0
,,99.0,0
,,48.0,1
,,92.0,0
1.0,,92.0,0
,0.0689999982714653,44.0,1
,,0.0,0
,0.026000000536441803,0.0,0
1.0,,0.0,0
,,84.0,0
,0.13699999451637268,803.0,1
1.0,0.0689999982714653,899.0,0
,0.0689999982714653,899.0,0
,0.0689999982714653,899.0,0
,,69.0,1
,,69.0,0
,,35.0,0
,,85.0,0
0.0,,85.0,0
,,85.0,0
,,85.0,0
,,85.0,0
,,85.0,0
,,85.0,0
,,85.0,0
,,85.0,0
,,85.0,1
,,85.0,0
,,85.0,0
,,85.0,1
,,85.0,0
,,85.0,1
,0.07100000232458115,94.0,1
,0.07599999755620956,95.0,0
,0.07599999755620956,95.0,0
,0.07599999755620956,95.0,0
,0.0729999989271164,11034.0,0
,0.0729999989271164,11034.0,0
1.0,0.0729999989271164,11034.0,0
1.0,0.0729999989271164,11034.0,0
,0.07000000029802322,154.0,0
,,171.0,0
,,894.0,0
,,95.0,0
,0.039000000804662704,0.0,0
0.0,,25.0,0
,0.061000000685453415,93.0,0
,0.2150000035762787,32798.0,0
1.0,0.0729999989271164,181.0,0
,,2288.0,0
,,37.0,0
,,427.0,1
1.0,0.07400000095367432,78.0,0
1.0,0.0729999989271164,54.0,0
,0.0729999989271164,54.0,0
,0.039000000804662704,37.0,0
1.0,0.026000000536441803,35.0,0
,0.07999999821186066,48.0,0
1.0,,21.0,0
,0.06599999964237213,371.0,0
,0.06599999964237213,371.0,0
1.0,,105.0,0
,,105.0,0
,,105.0,0
,,105.0,0
,,105.0,0
1.0,0.01899999938905239,110.0,0
,0.0729999989271164,25554.0,0
,0.0729999989271164,25554.0,0
1.0,,53.0,1
1.0,0.02500000037252903,22709.0,0
,0.03400000184774399,93.0,0
0.0,0.06599999964237213,75.0,1
,0.12300000339746475,65.0,0
,0.012000000104308128,980.0,0
,,171.0,0
,,25.0,0
1.0,,86.0,0
,,19.0,0
1.0,,35.0,0
,,0.0,0
1.0,,269.0,0
,,269.0,0
0.0,,269.0,0
,,269.0,0
,,43.0,0
0.0,0.08900000154972076,88.0,0
,,0.0,0
,,952.0,0
,0.0729999989271164,196.0,0
,0.0729999989271164,196.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,87.0,0
,,165.0,0
,,165.0,0
,,165.0,0
,,526.0,0
,,57.0,0
1.0,,8.0,0
1.0,0.07500000298023224,49.0,0
,0.12600000202655792,46.0,0
1.0,0.03700000047683716,25.0,0
0.0,0.17100000381469727,49.0,0
1.0,0.1379999965429306,125.0,0
,0.050999999046325684,10.0,0
0.0,,112.0,0
,,68.0,0
,,67.0,0
,,67.0,0
,,0.0,0
,,13.0,0
1.0,,499.0,0
1.0,,69.0,0
,,86.0,0
1.0,0.04399999976158142,67.0,1
1.0,0.04399999976158142,67.0,1
,,119.0,0
1.0,,119.0,0
,,748.0,1
,,232.0,0
,0.12600000202655792,6565.0,0
,,87.0,0
1.0,,0.0,0
1.0,0.03700000047683716,56.0,0
,0.10400000214576721,55.0,0
,0.10400000214576721,55.0,0
,0.1289999932050705,0.0,0
,,0.0,0
,,43.0,0
,0.0949999988079071,8865.0,0
,0.2150000035762787,32798.0,0
,0.2150000035762787,32798.0,0
,0.006000000052154064,0.0,0
,,0.0,0
,,0.0,0
0.0,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
1.0,,0.0,1
1.0,,0.0,0
,,0.0,0
,,0.0,1
,,0.0,0
,,0.0,0
0.0,,0.0,1
,,0.0,0
0.0,,0.0,1
,,0.0,1
,,31.0,0
,,31.0,0
1.0,0.09399999678134918,700.0,0
,0.10000000149011612,36.0,0
1.0,,78.0,0
,0.06199999898672104,106.0,0
,0.06199999898672104,106.0,0
,,688.0,0
,,129.0,0
,0.13899999856948853,106.0,0
,,81.0,0
,0.23199999332427979,609.0,0
,,29.0,0
0.0,,29.0,0
,,141.0,0
,,293.0,0
1.0,,293.0,0
1.0,0.014000000432133675,93.0,0
,,0.0,0
,0.14300000667572021,71.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,0.08399999886751175,16.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.07999999821186066,59.0,0
,0.0689999982714653,237.0,0
,0.0689999982714653,237.0,0
,0.0689999982714653,237.0,0
,,137.0,0
,,137.0,1
,,137.0,0
0.0,,137.0,1
,,137.0,1
,0.09600000083446503,66.0,0
,,311.0,0
,,20.0,0
1.0,,0.0,1
0.0,0.16300000250339508,263.0,0
0.0,,76.0,0
,,54.0,0
,,54.0,0
,,54.0,0
,,0.0,0
1.0,0.14000000059604645,71.0,0
,,27.0,0
,0.0,10.0,0
,0.0,10.0,0
,,13.0,0
1.0,0.24799999594688416,52.0,0
1.0,,101.0,0
,0.16099999845027924,240.0,0
,,138.0,0
,,138.0,0
,,0.0,0
,0.10100000351667404,235.0,1
0.0,,518.0,0
,,190.0,0
,,63.0,0
1.0,,35.0,0
,0.10100000351667404,1980.0,0
,,48.0,0
,0.07699999958276749,311.0,0
,0.054999999701976776,36.0,1
,,6424.0,1
